Time,Flow
1599217778,83.0
1599217779,11.0
1599217781,2.0
1599217783,2.0
1599217785,2.0
1599217787,2.0
1599217788,2.0
1599217792,2.0
1599218093,0.0
1599218394,0.0
1599218695,0.0
1599218996,0.0
1599219297,0.0
1599219598,0.0
1599219899,0.0
1599220200,0.0
1599220501,0.0
1599220802,0.0
1599221103,0.0
1599221404,0.0
1599221432,24.0
1599221433,47.0
1599221434,49.0
1599221435,51.0
1599221437,51.0
1599221438,51.0
1599221439,51.0
1599221440,51.0
1599221441,51.0
1599221442,51.0
1599221443,51.0
1599221444,51.0
1599221445,51.0
1599221446,51.0
1599221447,51.0
1599221448,51.0
1599221449,51.0
1599221450,51.0
1599221451,49.0
1599221452,49.0
1599221453,49.0
1599221455,49.0
1599221456,49.0
1599221457,51.0
1599221458,51.0
1599221459,51.0
1599221460,40.0
1599221464,2.0
1599221479,11.0
1599221480,27.0
1599221481,42.0
1599221482,40.0
1599221483,45.0
1599221484,45.0
1599221485,45.0
1599221486,45.0
1599221487,47.0
1599221489,38.0
1599221490,2.0
1599221750,2.0
1599221751,15.0
1599221752,22.0
1599221753,24.0
1599221754,29.0
1599221755,31.0
1599221756,31.0
1599221757,33.0
1599221758,31.0
1599221759,31.0
1599221760,31.0
1599221761,31.0
1599221762,31.0
1599221764,29.0
1599221765,31.0
1599221766,31.0
1599221767,31.0
1599221768,31.0
1599221769,31.0
1599221770,31.0
1599221771,31.0
1599221772,31.0
1599221773,4.0
1599221776,4.0
1599221778,2.0
1599222079,0.0
1599222380,0.0
1599222681,0.0
1599222982,0.0
1599223283,0.0
1599223585,0.0
1599223886,0.0
1599224187,0.0
1599224488,0.0
1599224789,0.0
1599225090,0.0
1599225391,0.0
1599225692,0.0
1599225993,0.0
1599226294,0.0
1599226595,0.0
1599226896,0.0
1599227197,0.0
1599227498,0.0
1599227799,0.0
1599228100,0.0
1599228401,0.0
1599228703,0.0
1599229004,0.0
1599229305,0.0
1599229606,0.0
1599229907,0.0
1599230208,0.0
1599230509,0.0
1599230810,0.0
1599231111,0.0
1599231412,0.0
1599231713,0.0
1599232014,0.0
1599232315,0.0
1599232616,0.0
1599232917,0.0
1599233218,0.0
1599233519,0.0
1599233820,0.0
1599234122,0.0
1599234423,0.0
1599234724,0.0
1599234729,2.0
1599234730,87.0
1599234731,103.0
1599234732,105.0
1599234733,105.0
1599234734,108.0
1599234735,108.0
1599234736,110.0
1599234737,110.0
1599234738,110.0
1599234739,110.0
1599234740,108.0
1599234741,27.0
1599234743,4.0
1599234757,2.0
1599234760,2.0
1599234870,9.0
1599234871,78.0
1599234872,81.0
1599234873,81.0
1599234874,83.0
1599234875,81.0
1599234876,81.0
1599234877,83.0
1599234878,81.0
1599234879,78.0
1599234880,78.0
1599234881,78.0
1599234882,81.0
1599234883,74.0
1599234885,6.0
1599234931,20.0
1599234932,76.0
1599234933,76.0
1599234934,74.0
1599234935,74.0
1599234936,74.0
1599234937,72.0
1599234938,74.0
1599234939,74.0
1599234940,74.0
1599234941,74.0
1599234942,72.0
1599234943,74.0
1599234944,72.0
1599234945,74.0
1599234947,15.0
1599234951,2.0
1599234992,74.0
1599234993,87.0
1599234994,90.0
1599234995,87.0
1599234996,87.0
1599234997,87.0
1599234998,87.0
1599234999,85.0
1599235000,85.0
1599235001,83.0
1599235002,83.0
1599235003,83.0
1599235004,85.0
1599235005,69.0
1599235007,2.0
1599235308,0.0
1599235608,0.0
1599235909,0.0
1599236210,0.0
1599236511,0.0
1599236812,0.0
1599237113,0.0
1599237414,0.0
1599237715,0.0
1599238016,0.0
1599238316,0.0
1599238617,0.0
1599238918,0.0
1599239219,0.0
1599239520,0.0
1599239566,45.0
1599239567,58.0
1599239568,58.0
1599239569,58.0
1599239570,58.0
1599239571,56.0
1599239572,58.0
1599239573,58.0
1599239574,58.0
1599239575,58.0
1599239576,58.0
1599239577,58.0
1599239578,58.0
1599239579,58.0
1599239580,58.0
1599239581,40.0
1599239583,2.0
1599239587,2.0
1599239658,2.0
1599239659,18.0
1599239660,18.0
1599239661,18.0
1599239662,20.0
1599239663,20.0
1599239664,18.0
1599239665,18.0
1599239666,18.0
1599239667,18.0
1599239668,20.0
1599239669,22.0
1599239670,20.0
1599239671,20.0
1599239673,18.0
1599239674,2.0
1599239677,2.0
1599239978,0.0
1599240279,0.0
1599240390,2.0
1599240391,42.0
1599240392,67.0
1599240393,67.0
1599240394,69.0
1599240395,69.0
1599240396,72.0
1599240397,69.0
1599240398,72.0
1599240399,38.0
1599240700,0.0
1599240857,49.0
1599240859,56.0
1599240860,56.0
1599240861,56.0
1599240862,56.0
1599240863,54.0
1599240864,51.0
1599240865,54.0
1599240866,54.0
1599240867,54.0
1599240868,54.0
1599240869,56.0
1599240870,54.0
1599240871,54.0
1599240872,56.0
1599240873,54.0
1599240874,54.0
1599240875,54.0
1599240876,54.0
1599240878,56.0
1599240879,54.0
1599240880,51.0
1599240881,51.0
1599240882,51.0
1599240883,54.0
1599240884,54.0
1599240885,31.0
1599240887,2.0
1599240890,2.0
1599240923,4.0
1599240924,27.0
1599240925,33.0
1599240926,40.0
1599240927,24.0
1599240931,2.0
1599240935,4.0
1599240936,20.0
1599240937,33.0
1599240938,40.0
1599240939,42.0
1599240940,40.0
1599240941,42.0
1599240942,42.0
1599240943,36.0
1599240944,4.0
1599241116,49.0
1599241117,101.0
1599241118,103.0
1599241119,103.0
1599241121,103.0
1599241122,103.0
1599241123,103.0
1599241124,74.0
1599241125,72.0
1599241127,72.0
1599241128,15.0
1599241131,2.0
1599241133,2.0
1599241434,0.0
1599241735,0.0
1599242036,0.0
1599242337,0.0
1599242638,0.0
1599242939,0.0
1599243240,0.0
1599243541,0.0
1599243843,0.0
1599244144,0.0
1599244445,0.0
1599244746,0.0
1599245047,0.0
1599245348,0.0
1599245649,0.0
1599245950,0.0
1599246252,0.0
1599246553,0.0
1599246854,0.0
1599247155,0.0
1599247456,0.0
1599247757,0.0
1599248058,0.0
1599248359,0.0
1599248660,0.0
1599248961,0.0
1599249262,0.0
1599249563,0.0
1599249864,0.0
1599250165,0.0
1599250466,0.0
1599250767,0.0
1599251068,0.0
1599251369,0.0
1599251671,0.0
1599251972,0.0
1599252273,0.0
1599252574,0.0
1599252875,0.0
1599253176,0.0
1599253477,0.0
1599253778,0.0
1599254079,0.0
1599254380,0.0
1599254681,0.0
1599254737,2.0
1599254767,2.0
1599254769,2.0
1599254770,2.0
1599254963,2.0
1599255264,0.0
1599255565,0.0
1599255867,0.0
1599256168,0.0
1599256469,0.0
1599256770,0.0
1599257071,0.0
1599257372,0.0
1599257673,0.0
1599257974,0.0
1599258275,0.0
1599258576,0.0
1599258877,0.0
1599259178,0.0
1599259479,0.0
1599259780,0.0
1599260081,0.0
1599260382,0.0
1599260683,0.0
1599260984,0.0
1599261286,0.0
1599261587,0.0
1599261888,0.0
1599262189,0.0
1599262490,0.0
1599262791,0.0
1599263092,0.0
1599263393,0.0
1599263694,0.0
1599263995,0.0
1599264296,0.0
1599264597,0.0
1599264898,0.0
1599265199,0.0
1599265500,0.0
1599265801,0.0
1599266102,0.0
1599266403,0.0
1599266704,0.0
1599267006,0.0
1599267307,0.0
1599267608,0.0
1599267909,0.0
1599268210,0.0
1599268511,0.0
1599268812,0.0
1599269113,0.0
1599269414,0.0
1599269715,0.0
1599270016,0.0
1599270317,0.0
1599270618,0.0
1599270919,0.0
1599271220,0.0
1599271521,0.0
1599271822,0.0
1599272123,0.0
1599272424,0.0
1599272726,0.0
1599273027,0.0
1599273328,0.0
1599273629,0.0
1599273930,0.0
1599274231,0.0
1599274343,29.0
1599274344,92.0
1599274345,96.0
1599274346,99.0
1599274347,108.0
1599274348,119.0
1599274349,146.0
1599274350,168.0
1599274351,83.0
1599274355,2.0
1599274656,0.0
1599274957,0.0
1599275259,0.0
1599275560,0.0
1599275861,0.0
1599276162,0.0
1599276463,0.0
1599276764,0.0
1599277065,0.0
1599277365,0.0
1599277666,0.0
1599277967,0.0
1599278268,0.0
1599278569,0.0
1599278870,0.0
1599279171,0.0
1599279472,0.0
1599279773,0.0
1599280074,0.0
1599280375,0.0
1599280677,0.0
1599280978,0.0
1599281278,0.0
1599281476,2.0
1599281485,2.0
1599281487,2.0
1599281488,2.0
1599281554,2.0
1599281555,2.0
1599281856,0.0
1599282157,0.0
1599282458,0.0
1599282759,0.0
1599283060,0.0
1599283361,0.0
1599283662,0.0
1599283963,0.0
1599284263,0.0
1599284564,0.0
1599284866,0.0
1599285167,0.0
1599285468,0.0
1599285769,0.0
1599286070,0.0
1599286371,0.0
1599286672,0.0
1599286973,0.0
1599287274,0.0
1599287575,0.0
1599287876,0.0
1599288177,0.0
1599288478,0.0
1599288779,0.0
1599289080,0.0
1599289381,0.0
1599289682,0.0
1599289983,0.0
1599290285,0.0
1599290423,6.0
1599290424,29.0
1599290425,36.0
1599290426,38.0
1599290427,38.0
1599290428,40.0
1599290430,40.0
1599290432,38.0
1599290433,42.0
1599290434,40.0
1599290435,42.0
1599290436,40.0
1599290437,40.0
1599290438,40.0
1599290439,38.0
1599290441,40.0
1599290442,38.0
1599290443,38.0
1599290444,38.0
1599290446,38.0
1599290447,38.0
1599290448,38.0
1599290449,38.0
1599290450,38.0
1599290451,40.0
1599290452,38.0
1599290453,38.0
1599290454,38.0
1599290455,38.0
1599290457,38.0
1599290458,38.0
1599290459,38.0
1599290460,38.0
1599290461,38.0
1599290462,38.0
1599290463,38.0
1599290464,38.0
1599290465,38.0
1599290466,38.0
1599290467,38.0
1599290468,40.0
1599290469,38.0
1599290470,38.0
1599290472,38.0
1599290473,38.0
1599290474,38.0
1599290475,38.0
1599290476,38.0
1599290477,31.0
1599290478,2.0
1599290481,2.0
1599290783,0.0
1599291084,0.0
1599291226,2.0
1599291469,2.0
1599291474,2.0
1599291671,49.0
1599291672,65.0
1599291673,65.0
1599291674,67.0
1599291675,67.0
1599291676,69.0
1599291677,69.0
1599291678,47.0
1599291680,2.0
1599291701,9.0
1599291702,40.0
1599291704,42.0
1599291705,42.0
1599291706,42.0
1599291707,42.0
1599291708,42.0
1599291709,40.0
1599291710,42.0
1599291711,40.0
1599291712,42.0
1599291713,42.0
1599291714,42.0
1599291715,24.0
1599291717,2.0
1599291721,2.0
1599292022,0.0
1599292122,2.0
1599292341,2.0
1599292642,0.0
1599292943,0.0
1599293244,0.0
1599293545,0.0
1599293846,0.0
1599294147,0.0
1599294448,0.0
1599294749,0.0
1599295050,0.0
1599295351,0.0
1599295572,40.0
1599295573,58.0
1599295574,58.0
1599295576,60.0
1599295577,38.0
1599295578,2.0
1599295879,0.0
1599296180,0.0
1599296481,0.0
1599296782,0.0
1599297083,0.0
1599297384,0.0
1599297685,0.0
1599297973,40.0
1599297974,54.0
1599297975,54.0
1599297976,54.0
1599297977,51.0
1599297978,51.0
1599297979,51.0
1599297981,51.0
1599297982,51.0
1599297983,54.0
1599297984,54.0
1599297985,54.0
1599297986,56.0
1599297987,54.0
1599297988,54.0
1599297989,54.0
1599297990,54.0
1599297991,54.0
1599297992,54.0
1599297993,54.0
1599297994,54.0
1599297995,49.0
1599297996,6.0
1599297997,2.0
1599298298,0.0
1599298600,0.0
1599298901,0.0
1599299202,0.0
1599299503,0.0
1599299804,0.0
1599300105,0.0
1599300406,0.0
1599300707,0.0
1599301008,0.0
1599301309,0.0
1599301610,0.0
1599301911,0.0
1599302212,0.0
1599302513,0.0
1599302814,0.0
1599303115,0.0
1599303416,0.0
1599303718,0.0
1599304019,0.0
1599304320,0.0
1599304621,0.0
1599304922,0.0
1599305223,0.0
1599305524,0.0
1599305825,0.0
1599305909,56.0
1599305910,105.0
1599305911,110.0
1599305912,110.0
1599305913,110.0
1599305914,110.0
1599305915,110.0
1599305916,114.0
1599305917,114.0
1599305918,114.0
1599305920,56.0
1599305921,2.0
1599306011,29.0
1599306012,83.0
1599306013,81.0
1599306014,83.0
1599306015,83.0
1599306016,33.0
1599306317,0.0
1599306618,0.0
1599306752,40.0
1599306753,24.0
1599306754,4.0
1599306755,67.0
1599306756,18.0
1599306757,2.0
1599307058,0.0
1599307359,0.0
1599307642,47.0
1599307643,112.0
1599307644,117.0
1599307645,117.0
1599307646,119.0
1599307647,92.0
1599307648,4.0
1599307740,29.0
1599307741,54.0
1599307742,54.0
1599307743,54.0
1599307744,54.0
1599307745,51.0
1599307746,54.0
1599307747,56.0
1599307749,56.0
1599307750,56.0
1599307751,11.0
1599307753,2.0
1599308054,0.0
1599308355,0.0
1599308611,29.0
1599308612,65.0
1599308613,22.0
1599308614,2.0
1599308685,24.0
1599308686,81.0
1599308687,83.0
1599308688,85.0
1599308689,85.0
1599308690,83.0
1599308692,83.0
1599308693,83.0
1599308694,81.0
1599308695,81.0
1599308696,78.0
1599308697,78.0
1599308698,78.0
1599308699,78.0
1599308700,78.0
1599308701,81.0
1599308702,78.0
1599308703,72.0
1599308704,2.0
1599308706,2.0
1599308715,13.0
1599308716,20.0
1599308717,20.0
1599308719,20.0
1599308720,20.0
1599308721,20.0
1599308722,22.0
1599308723,22.0
1599308724,29.0
1599308725,29.0
1599308726,29.0
1599308727,29.0
1599308728,27.0
1599308729,29.0
1599308730,29.0
1599308731,29.0
1599308732,29.0
1599308733,29.0
1599308734,29.0
1599308736,29.0
1599308737,29.0
1599308738,31.0
1599308739,29.0
1599308740,31.0
1599308741,31.0
1599308742,29.0
1599308743,29.0
1599308744,29.0
1599308745,29.0
1599308746,29.0
1599308747,27.0
1599308748,29.0
1599308749,29.0
1599308750,24.0
1599308751,2.0
1599308816,4.0
1599308817,49.0
1599308818,49.0
1599308819,29.0
1599308821,2.0
1599308847,2.0
1599309148,0.0
1599309449,0.0
1599309655,18.0
1599309656,9.0
1599309824,2.0
1599309825,2.0
1599309828,2.0
1599309923,11.0
1599309924,22.0
1599309925,78.0
1599309926,83.0
1599309928,94.0
1599309929,92.0
1599309930,60.0
1599309931,76.0
1599309932,74.0
1599309933,74.0
1599309934,74.0
1599309935,74.0
1599309936,76.0
1599309937,76.0
1599309938,76.0
1599309939,96.0
1599309940,126.0
1599309941,126.0
1599309942,128.0
1599309943,128.0
1599309944,128.0
1599309946,130.0
1599309947,130.0
1599309948,130.0
1599309949,128.0
1599309950,130.0
1599309951,128.0
1599309952,128.0
1599309953,128.0
1599309954,123.0
1599309955,123.0
1599309956,123.0
1599309957,123.0
1599309958,121.0
1599309959,121.0
1599309961,121.0
1599309962,123.0
1599309963,123.0
1599309964,123.0
1599309965,126.0
1599309966,126.0
1599309967,126.0
1599309968,121.0
1599309969,123.0
1599309970,123.0
1599309971,123.0
1599309972,126.0
1599309973,126.0
1599309974,130.0
1599309975,137.0
1599309976,137.0
1599309977,137.0
1599309979,137.0
1599309980,137.0
1599309981,137.0
1599309982,139.0
1599309983,139.0
1599309984,137.0
1599309985,137.0
1599309986,135.0
1599309987,135.0
1599309988,135.0
1599309989,135.0
1599309990,135.0
1599309991,137.0
1599309992,33.0
1599309994,2.0
1599310002,2.0
1599310303,0.0
1599310605,0.0
1599310812,2.0
1599310816,2.0
1599310818,2.0
1599310837,2.0
1599310843,2.0
1599310846,2.0
1599311147,0.0
1599311448,0.0
1599311749,0.0
1599311968,4.0
1599311969,31.0
1599311970,47.0
1599311971,49.0
1599311972,49.0
1599311973,49.0
1599311974,45.0
1599311975,4.0
1599312129,15.0
1599312130,15.0
1599312131,13.0
1599312132,15.0
1599312133,13.0
1599312134,13.0
1599312135,13.0
1599312136,15.0
1599312137,13.0
1599312438,0.0
1599312739,0.0
1599313040,0.0
1599313341,0.0
1599313642,0.0
1599313943,0.0
1599314244,0.0
1599314399,90.0
1599314700,0.0
1599314881,2.0
1599315182,0.0
1599315483,0.0
1599315784,0.0
1599316085,0.0
1599316386,0.0
1599316687,0.0
1599316988,0.0
1599317289,0.0
1599317590,0.0
1599317891,0.0
1599318192,0.0
1599318493,0.0
1599318794,0.0
1599319095,0.0
1599319396,0.0
1599319697,0.0
1599319841,11.0
1599319843,18.0
1599319844,20.0
1599319845,22.0
1599319846,22.0
1599319847,20.0
1599319848,22.0
1599319849,24.0
1599319850,20.0
1599319851,2.0
1599320152,0.0
1599320453,0.0
1599320754,0.0
1599321055,0.0
1599321356,0.0
1599321457,18.0
1599321458,56.0
1599321459,63.0
1599321460,63.0
1599321462,65.0
1599321463,63.0
1599321464,63.0
1599321465,65.0
1599321466,65.0
1599321467,63.0
1599321468,65.0
1599321469,65.0
1599321470,65.0
1599321471,67.0
1599321472,65.0
1599321473,65.0
1599321474,65.0
1599321475,65.0
1599321476,15.0
1599321516,20.0
1599321517,58.0
1599321518,58.0
1599321519,49.0
1599321520,2.0
1599321521,2.0
1599321822,0.0
1599322124,0.0
1599322425,0.0
1599322726,0.0
1599323027,0.0
1599323328,0.0
1599323629,0.0
1599323929,0.0
1599324230,0.0
1599324531,0.0
1599324832,0.0
1599325133,0.0
1599325434,0.0
1599325677,40.0
1599325678,74.0
1599325679,74.0
1599325680,13.0
1599325699,2.0
1599325702,2.0
1599325707,2.0
1599326008,0.0
1599326309,0.0
1599326610,0.0
1599326675,2.0
1599326676,65.0
1599326677,27.0
1599326679,2.0
1599326684,2.0
1599326687,2.0
1599326688,2.0
1599326689,2.0
1599326692,6.0
1599326693,22.0
1599326694,31.0
1599326696,38.0
1599326697,40.0
1599326698,40.0
1599326699,40.0
1599326700,40.0
1599326701,38.0
1599326702,40.0
1599326703,40.0
1599326704,40.0
1599326705,40.0
1599326706,38.0
1599326707,40.0
1599326708,38.0
1599326709,38.0
1599326710,38.0
1599326711,40.0
1599326712,38.0
1599326714,38.0
1599326715,40.0
1599326716,38.0
1599326717,38.0
1599326718,38.0
1599326719,40.0
1599326720,38.0
1599326721,38.0
1599326722,38.0
1599326723,38.0
1599326724,38.0
1599326725,9.0
1599326726,2.0
1599327027,0.0
1599327328,0.0
1599327629,0.0
1599327930,0.0
1599328232,0.0
1599328533,0.0
1599328834,0.0
1599329135,0.0
1599329436,0.0
1599329737,0.0
1599330037,0.0
1599330337,0.0
1599330638,0.0
1599330939,0.0
1599331240,0.0
1599331541,0.0
1599331639,2.0
1599331642,15.0
1599331643,22.0
1599331644,24.0
1599331645,22.0
1599331647,22.0
1599331648,29.0
1599331649,31.0
1599331650,31.0
1599331651,31.0
1599331652,31.0
1599331653,31.0
1599331654,31.0
1599331655,31.0
1599331656,31.0
1599331657,31.0
1599331658,31.0
1599331659,31.0
1599331660,31.0
1599331661,31.0
1599331662,31.0
1599331663,31.0
1599331665,31.0
1599331666,18.0
1599331669,2.0
1599331670,2.0
1599331671,2.0
1599331972,0.0
1599332273,0.0
1599332574,0.0
1599332875,0.0
1599333176,0.0
1599333477,0.0
1599333778,0.0
1599334079,0.0
1599334380,0.0
1599334681,0.0
1599334982,0.0
1599335283,0.0
1599335584,0.0
1599335886,0.0
1599336187,0.0
1599336488,0.0
1599336789,0.0
1599337090,0.0
1599337391,0.0
1599337692,0.0
1599337993,0.0
1599338294,0.0
1599338595,0.0
1599338896,0.0
1599339197,0.0
1599339498,0.0
1599339799,0.0
1599340100,0.0
1599340401,0.0
1599340702,0.0
1599341003,0.0
1599341305,0.0
1599341606,0.0
1599341907,0.0
1599342208,0.0
1599342509,0.0
1599342810,0.0
1599343111,0.0
1599343412,0.0
1599343713,0.0
1599344014,0.0
1599344315,0.0
1599344616,0.0
1599344917,0.0
1599345218,0.0
1599345519,0.0
1599345820,0.0
1599346122,0.0
1599346423,0.0
1599346724,0.0
1599347025,0.0
1599347326,0.0
1599347627,0.0
1599347928,0.0
1599348229,0.0
1599348530,0.0
1599348831,0.0
1599349132,0.0
1599349433,0.0
1599349734,0.0
1599350035,0.0
1599350336,0.0
1599350637,0.0
1599350938,0.0
1599351239,0.0
1599351541,0.0
1599351842,0.0
1599352143,0.0
1599352444,0.0
1599352745,0.0
1599353046,0.0
1599353347,0.0
1599353648,0.0
1599353949,0.0
1599354250,0.0
1599354551,0.0
1599354852,0.0
1599355153,0.0
1599355454,0.0
1599355755,0.0
1599356056,0.0
1599356357,0.0
1599356658,0.0
1599356959,0.0
1599357261,0.0
1599357562,0.0
1599357863,0.0
1599358164,0.0
1599358465,0.0
1599358766,0.0
1599359067,0.0
1599359073,20.0
1599359074,168.0
1599359075,166.0
1599359076,85.0
1599359077,85.0
1599359078,85.0
1599359079,85.0
1599359080,85.0
1599359081,85.0
1599359082,85.0
1599359084,85.0
1599359085,83.0
1599359086,83.0
1599359087,85.0
1599359088,85.0
1599359089,85.0
1599359090,85.0
1599359091,85.0
1599359092,85.0
1599359093,87.0
1599359094,85.0
1599359095,85.0
1599359096,94.0
1599359097,96.0
1599359098,99.0
1599359099,99.0
1599359101,96.0
1599359102,99.0
1599359103,99.0
1599359104,99.0
1599359105,96.0
1599359106,96.0
1599359107,99.0
1599359108,99.0
1599359109,99.0
1599359110,99.0
1599359111,99.0
1599359112,99.0
1599359113,99.0
1599359114,99.0
1599359115,99.0
1599359116,99.0
1599359118,99.0
1599359119,99.0
1599359120,101.0
1599359121,101.0
1599359122,101.0
1599359123,101.0
1599359124,101.0
1599359125,101.0
1599359126,168.0
1599359130,182.0
1599359131,126.0
1599359132,2.0
1599359433,0.0
1599359735,0.0
1599359856,2.0
1599359860,2.0
1599359921,2.0
1599359925,4.0
1599359933,2.0
1599359935,2.0
1599359936,2.0
1599360237,0.0
1599360538,0.0
1599360839,0.0
1599361140,0.0
1599361441,0.0
1599361742,0.0
1599362043,0.0
1599362344,0.0
1599362645,0.0
1599362947,0.0
1599363248,0.0
1599363549,0.0
1599363850,0.0
1599364151,0.0
1599364452,0.0
1599364753,0.0
1599365054,0.0
1599365355,0.0
1599365656,0.0
1599365957,0.0
1599366258,0.0
1599366559,0.0
1599366860,0.0
1599367161,0.0
1599367462,0.0
1599367763,0.0
1599368064,0.0
1599368365,0.0
1599368667,0.0
1599368968,0.0
1599369269,0.0
1599369570,0.0
1599369871,0.0
1599370172,0.0
1599370473,0.0
1599370774,0.0
1599371075,0.0
1599371376,0.0
1599371677,0.0
1599371978,0.0
1599372279,0.0
1599372580,0.0
1599372881,0.0
1599373182,0.0
1599373483,0.0
1599373784,0.0
1599373884,11.0
1599373886,24.0
1599373887,24.0
1599373888,33.0
1599373889,36.0
1599373890,33.0
1599373891,15.0
1599373908,2.0
1599373909,2.0
1599373910,2.0
1599373912,2.0
1599373986,4.0
1599373987,15.0
1599373988,18.0
1599373989,20.0
1599373990,22.0
1599373991,22.0
1599373992,22.0
1599373994,20.0
1599373995,20.0
1599373996,22.0
1599373997,22.0
1599373998,24.0
1599373999,22.0
1599374000,22.0
1599374001,24.0
1599374002,24.0
1599374003,24.0
1599374004,22.0
1599374005,18.0
1599374006,18.0
1599374007,18.0
1599374008,18.0
1599374009,18.0
1599374011,18.0
1599374012,18.0
1599374013,4.0
1599374014,2.0
1599374020,173.0
1599374021,99.0
1599374023,2.0
1599374025,2.0
1599374112,2.0
1599374113,13.0
1599374114,27.0
1599374115,33.0
1599374116,11.0
1599374117,2.0
1599374189,4.0
1599374196,24.0
1599374197,36.0
1599374199,40.0
1599374200,42.0
1599374201,40.0
1599374202,40.0
1599374203,40.0
1599374204,40.0
1599374205,40.0
1599374206,40.0
1599374207,40.0
1599374208,40.0
1599374209,40.0
1599374210,40.0
1599374211,40.0
1599374212,40.0
1599374213,40.0
1599374214,40.0
1599374216,40.0
1599374217,40.0
1599374218,40.0
1599374219,40.0
1599374220,42.0
1599374221,40.0
1599374222,40.0
1599374223,42.0
1599374224,40.0
1599374225,40.0
1599374226,42.0
1599374227,40.0
1599374228,38.0
1599374229,38.0
1599374230,38.0
1599374231,38.0
1599374232,38.0
1599374234,40.0
1599374235,40.0
1599374236,40.0
1599374237,40.0
1599374238,42.0
1599374239,40.0
1599374240,42.0
1599374241,40.0
1599374242,42.0
1599374243,40.0
1599374244,40.0
1599374245,42.0
1599374246,40.0
1599374247,42.0
1599374248,40.0
1599374249,40.0
1599374250,42.0
1599374252,42.0
1599374253,40.0
1599374254,42.0
1599374255,42.0
1599374256,42.0
1599374257,40.0
1599374258,40.0
1599374259,42.0
1599374260,42.0
1599374261,40.0
1599374262,42.0
1599374263,42.0
1599374264,15.0
1599374266,2.0
1599374344,2.0
1599374348,2.0
1599374350,22.0
1599374351,24.0
1599374352,33.0
1599374353,33.0
1599374354,31.0
1599374355,33.0
1599374356,31.0
1599374357,31.0
1599374358,33.0
1599374359,31.0
1599374360,31.0
1599374361,31.0
1599374362,31.0
1599374363,29.0
1599374364,31.0
1599374365,33.0
1599374367,33.0
1599374368,33.0
1599374369,33.0
1599374370,33.0
1599374371,36.0
1599374372,36.0
1599374373,31.0
1599374374,31.0
1599374375,31.0
1599374376,31.0
1599374377,33.0
1599374378,33.0
1599374379,33.0
1599374380,33.0
1599374381,31.0
1599374382,33.0
1599374383,33.0
1599374384,33.0
1599374386,31.0
1599374387,31.0
1599374388,33.0
1599374389,31.0
1599374390,29.0
1599374391,31.0
1599374392,31.0
1599374393,31.0
1599374394,31.0
1599374395,31.0
1599374396,29.0
1599374397,31.0
1599374398,31.0
1599374399,31.0
1599374400,31.0
1599374401,31.0
1599374403,31.0
1599374404,31.0
1599374405,31.0
1599374406,31.0
1599374407,31.0
1599374408,31.0
1599374409,31.0
1599374410,31.0
1599374411,31.0
1599374412,33.0
1599374413,33.0
1599374414,31.0
1599374415,31.0
1599374416,33.0
1599374417,31.0
1599374418,31.0
1599374419,31.0
1599374421,31.0
1599374422,31.0
1599374423,31.0
1599374424,31.0
1599374425,31.0
1599374426,31.0
1599374427,31.0
1599374428,31.0
1599374429,31.0
1599374430,31.0
1599374431,31.0
1599374432,31.0
1599374433,31.0
1599374434,31.0
1599374435,31.0
1599374436,31.0
1599374437,31.0
1599374439,31.0
1599374440,31.0
1599374441,31.0
1599374442,31.0
1599374443,31.0
1599374444,33.0
1599374445,33.0
1599374446,31.0
1599374447,31.0
1599374448,33.0
1599374449,33.0
1599374450,31.0
1599374451,33.0
1599374452,33.0
1599374453,33.0
1599374454,33.0
1599374455,33.0
1599374457,31.0
1599374458,31.0
1599374459,31.0
1599374460,31.0
1599374461,33.0
1599374462,33.0
1599374463,33.0
1599374464,33.0
1599374465,33.0
1599374466,33.0
1599374467,33.0
1599374468,31.0
1599374469,31.0
1599374470,31.0
1599374471,31.0
1599374472,31.0
1599374473,33.0
1599374475,31.0
1599374476,31.0
1599374477,33.0
1599374478,33.0
1599374479,33.0
1599374480,31.0
1599374481,36.0
1599374482,36.0
1599374483,33.0
1599374484,31.0
1599374485,33.0
1599374486,15.0
1599374487,2.0
1599374488,2.0
1599374491,2.0
1599374492,2.0
1599374495,2.0
1599374686,18.0
1599374687,33.0
1599374688,42.0
1599374689,42.0
1599374690,40.0
1599374691,40.0
1599374692,42.0
1599374693,42.0
1599374694,42.0
1599374695,42.0
1599374696,42.0
1599374697,40.0
1599374698,38.0
1599374699,40.0
1599374700,40.0
1599374702,38.0
1599374703,40.0
1599374704,40.0
1599374705,40.0
1599374706,40.0
1599374707,40.0
1599374708,40.0
1599374709,42.0
1599374710,42.0
1599374711,42.0
1599374712,42.0
1599374713,40.0
1599374714,42.0
1599374715,42.0
1599374716,40.0
1599374717,40.0
1599374718,42.0
1599374720,40.0
1599374721,42.0
1599374722,42.0
1599374723,40.0
1599374724,42.0
1599374725,42.0
1599374726,40.0
1599374727,42.0
1599374728,42.0
1599374729,42.0
1599374730,42.0
1599374731,40.0
1599374732,40.0
1599374733,40.0
1599374734,42.0
1599374735,42.0
1599374736,42.0
1599374738,42.0
1599374739,42.0
1599374740,42.0
1599374741,45.0
1599374742,42.0
1599374743,42.0
1599374744,45.0
1599374745,42.0
1599374746,42.0
1599374747,42.0
1599374748,45.0
1599374749,45.0
1599374750,42.0
